"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"POMGNT2",2.71626207281046e-85,-1.02736093976196,0.121,0.26,6.98405304161027e-81
"RNF139",2.8347053437913e-85,-0.657014938394028,0.371,0.55,7.2885943799562e-81
"SP140L",3.21610356861043e-85,1.93978885863705,0.189,0.048,8.26924549561113e-81
"UNC50",3.44200923895797e-85,-0.624414485711785,0.443,0.608,8.85009415520872e-81
"CENPA",3.63283586306583e-85,-0.87716480172421,0.132,0.277,9.34074757111485e-81
"ABCC2",3.63591485676783e-85,2.122279476676,0.233,0.085,9.34866427972145e-81
"TOP1",3.66657613784852e-85,-0.54586424120385,0.501,0.661,9.42750056563613e-81
"PTPN9",3.79121252700201e-85,-1.03958000834057,0.078,0.196,9.74796564942758e-81
"RP11-49I11.1",4.04351339319751e-85,2.46610696899215,0.181,0.044,1.03966816365894e-80
"CAPN6",4.14565358755735e-85,-1.39691039946709,0.027,0.105,1.06593045043275e-80
"DCTD",4.15105000469351e-85,-0.581402855678349,0.341,0.528,1.0673179772068e-80
"MARCH3",4.98182206151067e-85,-1.18898737968958,0.044,0.138,1.28092608845562e-80
"CNGA1",5.46626949007953e-85,5.75247500323768,0.117,0.005,1.40548721128925e-80
"SERTAD1",5.47011220710833e-85,-0.476709119499643,0.331,0.52,1.40647525069169e-80
"RTN4R",5.57504017615811e-85,-1.33520163515782,0.038,0.126,1.43345433009377e-80
"CH507-154B10.1",6.70906166229801e-85,-0.97091858976605,0.086,0.209,1.72503393461006e-80
"PJA1",7.05492822165008e-85,-0.898851520382996,0.135,0.28,1.81396314435067e-80
"NCALD",7.0635993531225e-85,-0.900228798036975,0.112,0.248,1.81619266567486e-80
"NFKB2",7.24334082745335e-85,-0.746960117558404,0.201,0.368,1.8624077935548e-80
"CYP3A4",7.36430629460691e-85,7.69968385760966,0.113,0.002,1.89351043446933e-80
"MRPS16",7.42184850101276e-85,-0.37985486712068,0.71,0.814,1.9083056865804e-80
"PLAA",7.78257480388353e-85,-0.804150203519279,0.197,0.36,2.00105563357453e-80
"C1orf131",7.82462866364941e-85,-0.568712691304407,0.429,0.604,2.01186852199754e-80
"TMEM208",8.01196793967292e-85,-0.397959683272074,0.707,0.813,2.0600371966487e-80
"LEO1",8.3131677028354e-85,-0.740416583767048,0.299,0.473,2.13748167975304e-80
"GABPB1",1.01500304799131e-84,-0.578496090400176,0.366,0.55,2.60977583699525e-80
"OPLAH",1.05246889563281e-84,2.91666387378234,0.161,0.031,2.70610802445107e-80
"SEC16B",1.19065675785293e-84,2.94750809105069,0.157,0.028,3.06141665579146e-80
"ZBTB39",1.24124763350641e-84,-1.30656621864857,0.035,0.12,3.19149591527167e-80
"LRRC37B",1.49251542174284e-84,-1.19214643587206,0.085,0.205,3.8375556523852e-80
"TBC1D10B",1.56900187330353e-84,-1.17119295429598,0.056,0.158,4.03421761663803e-80
"BRMS1L",1.74888171040556e-84,-0.784281077702207,0.115,0.255,4.49672465379477e-80
"CENPT",2.15786951178905e-84,-0.740874304220015,0.171,0.329,5.548314088712e-80
"SRRT",2.60426500498221e-84,-0.636903159632778,0.279,0.456,6.69608618081025e-80
"POLR3F",2.60840284024664e-84,-0.999587734146299,0.137,0.28,6.70672538284216e-80
"SKIV2L2",2.82112091032853e-84,-0.686210448749804,0.289,0.471,7.25366608463672e-80
"CPLX1",2.89122454022293e-84,-1.20519912630743,0.057,0.161,7.4339165378212e-80
"FAM92A1",3.4431834650223e-84,-0.790984499968416,0.229,0.4,8.85311332526534e-80
"WDR34",3.60021080980829e-84,-0.51446636750614,0.315,0.503,9.25686203417908e-80
"SLC25A24",3.84821048025116e-84,-0.667866175463721,0.107,0.244,9.89451878682177e-80
"NEMF",4.15892102567795e-84,-0.601047091736433,0.319,0.501,1.06934177412231e-79
"C14orf80",4.45652391581165e-84,-0.902044567142629,0.104,0.235,1.14586142923349e-79
"DBNDD1",4.93651256494865e-84,-1.00337824739331,0.093,0.218,1.2692761106996e-79
"SAMD4B",5.06847672575796e-84,-0.751972118189395,0.198,0.36,1.30320673572689e-79
"ATF5",5.0796696882499e-84,2.40125692719715,0.328,0.18,1.30608467024282e-79
"ZNF706",5.90142334534742e-84,-0.32896669927357,0.758,0.865,1.51737397055573e-79
"SLC41A2",6.13515282456624e-84,2.27496931694951,0.198,0.057,1.57747049425247e-79
"MKNK2",6.50473232938338e-84,-0.68481654557207,0.233,0.399,1.67249677653105e-79
"DCAF7",7.58651628390863e-84,-0.62128075834304,0.371,0.547,1.95064506691859e-79
"PIAS1",8.55958828378358e-84,-0.668162715388891,0.295,0.472,2.20084133952643e-79
"TTC39C",8.58938342782003e-84,1.03283793663592,0.629,0.56,2.20850226696109e-79
"MMP1",9.67683713163803e-84,4.81328037592785,0.132,0.014,2.48810836328677e-79
"PCMTD2",1.00386485061296e-83,-0.762352295117922,0.183,0.343,2.58113730389603e-79
"AASS",1.07477605400039e-83,3.06421305736836,0.163,0.033,2.7634641900458e-79
"ACTR8",1.2187861061571e-83,-0.89988671515281,0.115,0.25,3.13374283615114e-79
"STX18",1.30596787025529e-83,-0.841522418191382,0.231,0.4,3.35790458800041e-79
"RNF40",1.30609109489466e-83,-0.80554784068115,0.205,0.369,3.35822142319315e-79
"DHX33",1.35198892820066e-83,-0.893334794276938,0.086,0.207,3.47623393218954e-79
"MAP2K2",1.54655679830025e-83,-0.770639223549529,0.195,0.357,3.9765068397896e-79
"HELQ",1.58922658355946e-83,-1.07213871340241,0.096,0.222,4.08621939164807e-79
"CCDC6",1.7418049502512e-83,-0.683442409057931,0.158,0.312,4.4785288880859e-79
"HAL",1.75309871470944e-83,2.22307418692721,0.25,0.103,4.50756741526092e-79
"SLC22A10",1.85576035921694e-83,6.21344752653785,0.11,0.002,4.77153103561861e-79
"ZG16",1.90043003573723e-83,3.46057772312264,0.142,0.02,4.88638570788757e-79
"AXL",1.92313477706633e-83,-0.976320296464181,0.049,0.147,4.94476413879295e-79
"STIP1",2.11094538317671e-83,-0.386311507514412,0.576,0.755,5.42766276922396e-79
"USP2",2.17265141832097e-83,-1.23093763264285,0.074,0.187,5.58632132678689e-79
"HSPA2",2.20565773736761e-83,-0.713106555197927,0.095,0.223,5.67118717431959e-79
"CDADC1",2.38416994625852e-83,-0.736888609256956,0.144,0.294,6.13017776581991e-79
"ACTA2",2.70158372389242e-83,-0.497656126530994,0.159,0.315,6.94631207087218e-79
"GLIS2",2.88208678351687e-83,-1.20183017966944,0.034,0.119,7.41042153777858e-79
"HEG1",3.44221600736439e-83,-1.00693646250393,0.065,0.173,8.85062579813532e-79
"ATP2C1",4.02869729645164e-83,-0.653826840203326,0.258,0.433,1.03585864886364e-78
"DNAJC30",4.27258151541106e-83,-0.904342786495765,0.225,0.393,1.09856615924249e-78
"ABHD17A",4.40839466528555e-83,-0.721216972098577,0.141,0.287,1.13348643633822e-78
"FAM133B",4.63487230453556e-83,-0.389024394266098,0.529,0.695,1.19171836694218e-78
"BEND7",5.27055742338693e-83,-0.73869525642276,0.084,0.206,1.35516572470125e-78
"PLEKHA8",5.68931393163617e-83,-0.961746794986547,0.089,0.211,1.46283639810229e-78
"PPP1R3C",5.8820356890296e-83,-1.00423207100393,0.176,0.33,1.51238901636329e-78
"GIPC1",5.89237648899752e-83,-0.618425200352515,0.316,0.507,1.51504784285104e-78
"CCDC77",6.13622259555941e-83,-1.42963201383661,0.049,0.145,1.57774555377024e-78
"LCN2",6.16795198966397e-83,6.19041422014608,0.12,0.007,1.5859038155824e-78
"CERS2",7.92294981072816e-83,0.93847439223764,0.665,0.613,2.03714885533442e-78
"MRPL45",8.20294744817743e-83,-0.608692034149786,0.427,0.619,2.10914184787538e-78
"BTN2A1",8.48275406953067e-83,-0.935023078185687,0.112,0.245,2.18108572635773e-78
"PARL",8.6314240244859e-83,-0.546430909535197,0.503,0.672,2.21931174517581e-78
"IFI16",1.09831517079924e-82,1.63069380725072,0.243,0.089,2.823987967159e-78
"TRUB1",1.18397476658269e-82,-0.888237543429129,0.105,0.237,3.04423591983741e-78
"MAP3K1",1.26715287627259e-82,-0.776643336272086,0.118,0.253,3.25810347547207e-78
"COX10",1.2952265456508e-82,-1.02557716965788,0.096,0.222,3.33028649417735e-78
"RP3-446N13.5",1.39900701900939e-82,4.7076861920363,0.128,0.012,3.59712684727695e-78
"SERPINE2",1.54095897279195e-82,-0.593662229319531,0.173,0.341,3.96211371084266e-78
"MDC1",1.58337654238746e-82,-1.02158078391315,0.105,0.234,4.07117776578665e-78
"FIP1L1",1.67246781990523e-82,-0.546162566995895,0.361,0.549,4.30024925854032e-78
"NUDT4",1.84722617925967e-82,-0.625602863715318,0.402,0.576,4.74958795211247e-78
"UNC5CL",2.13199198918557e-82,-0.986764770401791,0.07,0.182,5.48177780259393e-78
"AUH",2.25116206485381e-82,-0.678215934301454,0.208,0.374,5.78818790115211e-78
"CHD7",2.29610428724076e-82,-0.775224632738562,0.199,0.36,5.90374334335345e-78
"CTA-445C9.14",2.36187163860062e-82,-1.47085495573582,0.038,0.125,6.07284435716991e-78
"TUBG1",2.85862985204817e-82,-0.432467918329784,0.471,0.671,7.35010907558626e-78
"IRF6",2.98812626896351e-82,1.99909922541745,0.319,0.168,7.68307026275898e-78
"TOR2A",3.21373096283786e-82,-0.876670642809284,0.17,0.326,8.2631450516487e-78
"GLYATL1",3.21638212761391e-82,3.84031913351518,0.132,0.015,8.26996172652089e-78
"S100A16",3.49968209139484e-82,0.898845269138449,0.778,0.777,8.9983825933944e-78
"SLC39A3",3.93591691174398e-82,-0.664535222522234,0.344,0.539,1.01200295634761e-77
"GPLD1",4.57743374595758e-82,3.52746723089382,0.153,0.029,1.17694976476061e-77
"AKAP8L",4.77725626064112e-82,-0.704313596242593,0.24,0.415,1.22832812973604e-77
"WDR59",5.06844247259321e-82,-0.851176984547071,0.172,0.325,1.30319792855317e-77
"APOL3",5.17178928427615e-82,2.20802218830463,0.158,0.03,1.32977046077308e-77
"TRAF5",5.2189119774707e-82,-0.839910229525286,0.07,0.181,1.34188664764727e-77
"TOP1MT",5.27831213005418e-82,-0.618467318363172,0.322,0.507,1.35715961487953e-77
"HSD17B4",5.5980325807252e-82,1.03140464026542,0.56,0.456,1.43936613715606e-77
"COX19",5.75577009478806e-82,-0.513306415215003,0.369,0.555,1.47992360677191e-77
"DEDD",6.16475504229044e-82,-0.756775182072873,0.247,0.42,1.58508181647372e-77
"DCAF8",6.39056134426291e-82,-0.747469727097911,0.322,0.499,1.64314113283688e-77
"RNF8",6.68216842268707e-82,-0.726495677436818,0.297,0.473,1.7181191448413e-77
"SCNM1",7.55333272892339e-82,-0.544171593123656,0.43,0.607,1.94211291126078e-77
"SCD",9.00974793626254e-82,1.22534277611052,0.695,0.661,2.31658638937182e-77
"PLEKHG2",9.26664964088925e-82,-1.31222542954986,0.026,0.101,2.38264095566544e-77
"UTP14A",1.01766232079417e-81,-0.816368166509346,0.187,0.344,2.61661335922597e-77
"TMEM5",1.31804072988264e-81,-0.648325635667986,0.283,0.461,3.38894632467425e-77
"DPF2",1.47026706345899e-81,-0.648189044713688,0.257,0.433,3.78035067356575e-77
"RNMT",1.56002193300368e-81,-0.460078609173513,0.402,0.582,4.01112839413906e-77
"NUDCD3",1.63705451134242e-81,-0.727676580026814,0.219,0.387,4.20919455956363e-77
"ZIC2",1.6660747724228e-81,-1.0503259455017,0.039,0.127,4.28381145485349e-77
"WBP1L",1.87493725275382e-81,-0.867735576361158,0.114,0.247,4.82083866428063e-77
"PURB",1.89228071718818e-81,-0.634264534965086,0.184,0.344,4.86543218003424e-77
"GATAD2B",1.90453818598015e-81,-0.770365811346393,0.157,0.307,4.89694858379215e-77
"ARL8A",1.91728556517868e-81,-0.694906442153762,0.218,0.385,4.92972464518741e-77
"CS",1.94703431701385e-81,-0.702473451561138,0.263,0.433,5.00621463590602e-77
"GEMIN8",2.04724364424961e-81,-0.771939627179363,0.147,0.293,5.26387285809459e-77
"CDK7",2.48305048012774e-81,-0.870062571230005,0.164,0.314,6.38441939450444e-77
"THOP1",2.52712051343263e-81,-0.876069216240269,0.2,0.361,6.49773226413799e-77
"TINAGL1",2.61091242784809e-81,-1.13867593070746,0.053,0.151,6.713178034483e-77
"TMEM242",3.22728391755804e-81,-0.647327760438649,0.306,0.486,8.29799240882524e-77
"ERC1",3.3108736363045e-81,-0.922955174544314,0.095,0.219,8.51291829366614e-77
"C17orf53",3.38707305898653e-81,-1.6042598877725,0.041,0.129,8.70884224926616e-77
"KSR1",3.84721629792471e-81,-1.57545527387411,0.027,0.102,9.89196254522401e-77
"RDX",3.96016918807251e-81,-0.498223966848084,0.558,0.729,1.0182387016372e-76
"DNAJB5",3.99238944366497e-81,-1.22386854083732,0.047,0.14,1.02652317375514e-76
"AGTR1",4.08377904740197e-81,2.2749044616457,0.179,0.045,1.05002126866799e-76
"ZNF487",4.09812688660096e-81,-1.43936587285211,0.046,0.139,1.05371038508284e-76
"GPN1",4.28009487032047e-81,-0.56056107762278,0.328,0.51,1.1004979930568e-76
"WRNIP1",4.6988688000475e-81,-0.722198542896191,0.222,0.386,1.20817314586821e-76
"ZC3H15",4.8882443338058e-81,-0.392330197103907,0.697,0.804,1.25686538310815e-76
"ROBO1",5.07255209518545e-81,2.247821711563,0.22,0.08,1.30425459471408e-76
"ABHD16A",5.14901276069619e-81,2.20034404039324,0.228,0.084,1.3239141610302e-76
"FAM53C",5.30769878154957e-81,-0.637095088493032,0.21,0.374,1.36471551071202e-76
"THPO",5.39002260644334e-81,-1.12914256043162,0.104,0.23,1.38588261256871e-76
"EXOC3",5.43598389148301e-81,-0.879212718363287,0.176,0.328,1.39770017817811e-76
"PNPLA6",5.84136786497499e-81,-1.00819445644867,0.078,0.192,1.50193250544237e-76
"PPP1R12A",6.57366880776306e-81,-0.509163545446372,0.358,0.539,1.69022172385204e-76
"SLC27A3",6.76861356023238e-81,-0.712736242706615,0.246,0.419,1.74034591860695e-76
"NFAT5",7.27655492720645e-81,-0.606649451401143,0.165,0.318,1.87094780288332e-76
"EPS8L2",8.42037749298167e-81,-0.637057293092912,0.336,0.519,2.16504746099545e-76
"CERS5",9.86724754191199e-81,-0.902294141176187,0.146,0.292,2.53706668797641e-76
"MOGS",1.05086085016803e-80,-0.804393572797664,0.199,0.359,2.70197341795204e-76
"PINK1",1.06518911217778e-80,1.69760554819491,0.332,0.188,2.73881424523152e-76
"KIAA1429",1.07631072512309e-80,-0.767889560029265,0.246,0.418,2.76741013643649e-76
"GABRA2",1.23634609892762e-80,6.07557266404572,0.109,0.003,3.17889308956269e-76
"CDC42SE1",1.2810417869174e-80,-0.381552033072223,0.408,0.599,3.29381464252202e-76
"MRPL2",1.33097463976869e-80,-0.48653521333698,0.574,0.717,3.42220199377324e-76
"PPP1R14B",1.34730564366401e-80,-0.581790533180973,0.242,0.414,3.46419227098891e-76
"BTBD7",1.43465032343257e-80,-0.558190746965844,0.151,0.302,3.68877291160981e-76
"TMCO3",1.77466032756958e-80,-0.565976116849649,0.179,0.346,4.56300663424691e-76
"IGF1",2.11766779023715e-80,4.02102295968495,0.118,0.008,5.44494742225775e-76
"METTL21A",2.37207062508797e-80,-0.671606453716443,0.331,0.505,6.09906799122618e-76
"MIER3",2.67689025652333e-80,-0.788377101879959,0.088,0.208,6.88282022757278e-76
"NDUFS8",2.99704816786933e-80,-0.304910010229837,0.772,0.89,7.70601024922563e-76
"RELL2",3.17007167041485e-80,-1.07529006212236,0.065,0.171,8.15088827897066e-76
"GBF1",3.19119567991122e-80,-0.919535767902519,0.112,0.243,8.20520233218774e-76
"TCEB1",3.85723548198553e-80,0.601216288475029,0.829,0.831,9.9177238712812e-76
"METTL12",3.99117396492797e-80,-0.740269565599485,0.149,0.294,1.02621064986228e-75
"EPN1",4.13484683583578e-80,-0.578852619462882,0.454,0.619,1.0631518184301e-75
"CYP3A7",5.32696246972891e-80,4.02737130402693,0.159,0.034,1.3696685902167e-75
"ZNF518B",5.74435767683091e-80,-1.06061194714536,0.065,0.172,1.47698924586676e-75
"GTF3C4",5.97051204640094e-80,-1.20563154394284,0.071,0.179,1.53513805737061e-75
"RER1",6.38399946191197e-80,0.666858995688312,0.724,0.705,1.64145394164681e-75
"HRASLS2",6.84457526297051e-80,7.04956193797227,0.104,0.001,1.75987719161498e-75
"ARL3",7.24676288661714e-80,-0.56466288492307,0.383,0.564,1.863287673407e-75
"RRAGD",8.24150085104191e-80,-0.635278385995844,0.34,0.524,2.1190546988199e-75
"C19orf52",8.6030219879012e-80,-0.87377781624051,0.184,0.339,2.21200901352916e-75
"PARP11",8.97397416549785e-80,-1.14695838185308,0.05,0.144,2.30738823743281e-75
"SPATA7",9.26267075760361e-80,-1.0294280070874,0.076,0.189,2.38161790519504e-75
"ATP6V0E1",1.05030704058009e-79,0.440625358928853,0.881,0.881,2.70054946273954e-75
"PLEKHB2",1.20024390598283e-79,-0.52038807450941,0.305,0.49,3.08606713106304e-75
"AK6",1.30806273472865e-79,0.952092321383219,0.588,0.503,3.3632909035343e-75
"DCAF10",1.39187736545949e-79,-0.734090045220763,0.284,0.459,3.57879508206944e-75
"ETNPPL",1.76267747858452e-79,2.70350485406333,0.151,0.029,4.53219633293652e-75
"CSTF2",1.80385502853845e-79,-0.97400633572696,0.145,0.286,4.63807204937806e-75
"SRD5A3",1.87077971340133e-79,-0.698375396434595,0.274,0.452,4.81014879909749e-75
"CIZ1",1.94432781853546e-79,-0.807257347135646,0.177,0.328,4.99925568701838e-75
"GLRX5",1.94506289271458e-79,-0.476300988090932,0.534,0.695,5.00114570974772e-75
"AP5B1",1.99323558151427e-79,-1.5763472113112,0.042,0.13,5.12500732718948e-75
"TPR",2.33554818347592e-79,-0.462929297763638,0.557,0.698,6.00516148935328e-75
"C10orf76",2.53166261755918e-79,-0.791436199673445,0.097,0.22,6.50941092226817e-75
"DCAF4",2.58935188345455e-79,-0.97282184152354,0.067,0.174,6.65774156273833e-75
"SREBF2",2.91676684318015e-79,-0.6378359208829,0.198,0.36,7.4995909071848e-75
"NF2",3.08817971059378e-79,-0.888184517364061,0.111,0.241,7.94032767187874e-75
"GRB2",3.41763292061757e-79,-0.60969477598928,0.437,0.611,8.78741776549191e-75
"PRR14",3.68860377652544e-79,-0.626027084389419,0.19,0.347,9.48413803020222e-75
"STK38",4.23941314031872e-79,-0.71596442175446,0.159,0.31,1.09003790663875e-74
"TOP2B",4.38610900189925e-79,-0.668089493576868,0.237,0.406,1.12775634656834e-74
"MTFMT",4.45018459046158e-79,-0.845352323517884,0.173,0.324,1.14423146189948e-74
"CD36",4.46716092422092e-79,2.2979825568112,0.198,0.062,1.14859641683568e-74
"TMC4",5.37889716979684e-79,-1.12897369413079,0.037,0.121,1.38302204029816e-74
"DUS2",5.58949966048812e-79,-1.15168992861113,0.114,0.241,1.4371721527047e-74
"RPUSD3",5.7496638444005e-79,-0.680057256757211,0.386,0.565,1.47835356767226e-74
"BRK1",5.85902788226883e-79,-0.287893277349599,0.85,0.92,1.50647324908896e-74
"PHF7",7.02942558758799e-79,-1.04853689738906,0.067,0.173,1.80740590708062e-74
"APPL1",7.23680300218363e-79,-0.619606500755298,0.356,0.53,1.86072678792146e-74
"LDAH",7.60973233054428e-79,-0.774939085520672,0.128,0.266,1.95661437682955e-74
"ZFP41",8.52336732637287e-79,-1.22159525937789,0.053,0.148,2.19152820695699e-74
"RANBP3",9.23106315322138e-79,-0.722586476891754,0.208,0.369,2.37349095795628e-74
"ATP6V0A1",9.41020693620193e-79,-0.744510207199504,0.253,0.42,2.41955240743624e-74
"REXO4",1.06520837655664e-78,-0.715958907625678,0.279,0.457,2.73886377780243e-74
"MARC1",1.18267680834158e-78,-0.802759813770376,0.231,0.396,3.04089860960788e-74
"TMEM42",1.42504526312209e-78,-0.789275914384348,0.25,0.417,3.66407638053952e-74
"IGFLR1",1.48247317192553e-78,2.02695927314706,0.172,0.042,3.81173501965492e-74
"FRAT2",1.56912816243183e-78,-1.22859733478454,0.063,0.164,4.03454233124473e-74
"ZNF627",1.64353825010972e-78,-1.14896074468416,0.048,0.141,4.22586554868211e-74
"SYNGAP1",1.73477516595032e-78,-1.17440319878585,0.041,0.128,4.46045390669145e-74
"ATG4D",1.75654624615779e-78,-0.881759106241232,0.113,0.243,4.51643170812092e-74
"PXN",1.89860164644158e-78,-0.718121672843931,0.135,0.274,4.88168455333059e-74
"TCF12",2.00600518888669e-78,-0.555675196751674,0.182,0.338,5.15784054166545e-74
"TM4SF1",2.08328427164622e-78,1.84387330140717,0.564,0.482,5.35654051925675e-74
"KAT6B",2.08806638720856e-78,-0.783990690463761,0.114,0.245,5.36883629479065e-74
"KIF20B",2.10578063102129e-78,-0.654072731599574,0.163,0.311,5.41438315848194e-74
"PDIA3",2.19294204121043e-78,-0.261327335812645,0.841,0.943,5.63849257636026e-74
"MTURN",2.20530870683196e-78,-1.09590836183853,0.067,0.172,5.67028974700634e-74
"USP18",2.24900486664391e-78,-0.821604129141316,0.181,0.334,5.78264131311482e-74
"EML4",2.49294931288435e-78,1.10822496729484,0.529,0.42,6.40987127328825e-74
"PIF1",2.67025999192806e-78,-1.49011446572853,0.033,0.113,6.86577249124542e-74
"RP11-317N12.1",2.71776088260926e-78,-1.29206801055084,0.046,0.136,6.98790678136493e-74
"SAA2",2.89106007654822e-78,3.65109183903363,0.12,0.01,7.43349366882079e-74
"BIVM",2.92820423576326e-78,-0.965189731283767,0.098,0.222,7.5289987309945e-74
"DCUN1D5",3.3301488745246e-78,-0.612094052038201,0.397,0.571,8.56247878617764e-74
"SLC22A5",3.44612391701023e-78,-1.09992067758606,0.084,0.2,8.86067381541671e-74
"KIZ",3.53034832960865e-78,-1.12436174036882,0.103,0.225,9.07723162508975e-74
"CHMP1B",3.64566176154111e-78,-0.458516764867897,0.463,0.64,9.37372552127451e-74
"TCEA2",3.87368968948779e-78,-0.556727238476993,0.402,0.59,9.96003092961101e-74
"C11orf68",3.92643085428344e-78,-1.07303975482547,0.119,0.249,1.00956390125336e-73
"ZMYM2",4.04726455772399e-78,-0.482246592168308,0.22,0.392,1.04063266308199e-73
"MIF4GD",4.49807706188264e-78,-0.67989387062044,0.347,0.526,1.15654557415127e-73
"NNT",5.4769849794438e-78,1.57342640766478,0.326,0.178,1.40824237791459e-73
"ANXA6",5.56896059309845e-78,1.22089057031178,0.445,0.318,1.43189114769747e-73
"PLK1",5.99924469805733e-78,-0.428870469961076,0.121,0.256,1.5425257967645e-73
"GIT1",6.05152714793122e-78,-1.07599055154424,0.118,0.246,1.55596866027607e-73
"ZNHIT3",6.35242043581956e-78,-0.514436869864979,0.532,0.686,1.63333434245793e-73
"HIST2H2BE",7.60268948879726e-78,-0.900312336536536,0.14,0.281,1.95480352135955e-73
"BAIAP2",8.29612758971349e-78,-0.554686377488916,0.246,0.428,2.13310032586713e-73
"CENPL",8.79474018356263e-78,-0.791917082929368,0.127,0.264,2.26130359599762e-73
"ZNF320",1.0238928825149e-77,-0.810201390684281,0.045,0.135,2.63263337952232e-73
"TTF1",1.10344868465657e-77,-0.634653891315248,0.194,0.349,2.83718725798897e-73
"IER3IP1",1.11245079779472e-77,0.625422608619405,0.787,0.76,2.86033349128979e-73
"SFSWAP",1.13307749525789e-77,-0.664010182908195,0.243,0.41,2.91336885580708e-73
"LRIG1",1.15914106306486e-77,-0.896593107932642,0.063,0.166,2.98038350135236e-73
"CLPX",1.52109673903595e-77,-0.633079818947491,0.364,0.539,3.91104393540923e-73
"C3orf14",1.60135936510118e-77,-0.287277258511488,0.166,0.333,4.11741519954815e-73
"BICD1",1.8119265204984e-77,-1.19754828161081,0.048,0.14,4.65882546950549e-73
"STEAP2",1.8441207494099e-77,2.69870107030636,0.148,0.028,4.74160327088274e-73
"BOD1",2.00596943618127e-77,-0.551417362122189,0.377,0.568,5.15774861430928e-73
"ZNF318",2.01391606452741e-77,-0.767957553217918,0.137,0.276,5.17818098511286e-73
"SAV1",2.09209774345301e-77,-0.830304918591115,0.128,0.264,5.37920171796637e-73
"RP1-27K12.2",2.09213220878261e-77,7.05239501182365,0.101,0.001,5.37929033522186e-73
"C16orf87",2.22292563237052e-77,-0.571388619927156,0.356,0.535,5.71558638595108e-73
"TP53INP1",2.2401406669718e-77,1.47388848399732,0.462,0.335,5.7598496829179e-73
"MKI67",2.38735684522537e-77,-0.532898393941694,0.159,0.308,6.13837192044347e-73
"ZNF12",2.63715624441333e-77,-0.759252018928511,0.14,0.281,6.78065613563556e-73
"ART4",2.83154050343454e-77,5.85035385117198,0.103,0.002,7.28045694243089e-73
"ING4",2.84293126271063e-77,-0.791889715605904,0.212,0.374,7.30974486268158e-73
"NASP",3.5334078465352e-77,-0.261856701081935,0.523,0.704,9.0850982550113e-73
"XCL1",3.61335382572181e-77,-0.718471005515857,0.038,0.123,9.29065535669591e-73
"NNMT",3.6370960223918e-77,2.82320818738718,0.24,0.099,9.35170129277379e-73
"STK11",3.70458605057258e-77,-0.874483181883913,0.101,0.224,9.52523165323221e-73
"SLC25A18",4.05682741576901e-77,1.56591850054839,0.335,0.194,1.04309146514253e-72
"SGOL1",4.72565398321366e-77,-0.648268030188362,0.155,0.3,1.2150601521639e-72
"RP11-379B8.1",4.7326203526998e-77,4.58196272355819,0.113,0.007,1.21685134508617e-72
"ZFHX4",6.04900847107693e-77,2.94602259078412,0.142,0.025,1.5553210580833e-72
"ENPP4",6.54422660022199e-77,-0.870709680802606,0.101,0.226,1.68265154344908e-72
"KIF27",6.67127766068075e-77,-1.27211303180563,0.03,0.106,1.71531891211423e-72
"ZNF134",7.57796352856986e-77,-1.08155231580229,0.075,0.184,1.94844598246588e-72
"DMGDH",8.80736819669565e-77,2.53177072936214,0.169,0.043,2.26455051073438e-72
"TTC38",1.00218913997155e-76,-0.561832124149115,0.404,0.579,2.57682871669484e-72
"LGALS3",1.04224223460594e-76,2.25280118170583,0.343,0.201,2.67981323361879e-72
"KPNB1",1.06636631942463e-76,-0.458709269277941,0.572,0.707,2.7418410805046e-72
"UBE3D",1.19874283792788e-76,-1.06334744946279,0.093,0.211,3.08220758488016e-72
"HKR1",1.309967514178e-76,-1.0913086704898,0.08,0.192,3.36818847245447e-72
"RP11-635N19.1",1.4339991793652e-76,3.57127801806094,0.121,0.012,3.68709868998379e-72
"SDHAF3",1.4573277814924e-76,-0.426419471031913,0.497,0.658,3.74708119177326e-72
"ABI2",1.48201866650883e-76,-0.580100860050345,0.314,0.493,3.8105663953275e-72
"GNG10",1.5093062666733e-76,1.89598892434521,0.176,0.046,3.8807282728704e-72
"TMEM44",1.53936654937761e-76,-1.23588442595448,0.045,0.135,3.95801927175971e-72
"GNB5",1.86525784735101e-76,-0.66375382757889,0.357,0.529,4.79595097710892e-72
"SOGA1",2.25623751742528e-76,-1.31663151472231,0.044,0.132,5.80123790480388e-72
"ZC3H8",2.28789366874035e-76,-0.790964424470539,0.177,0.326,5.88263220106519e-72
"ULBP2",2.35793487413946e-76,-0.681996857065221,0.127,0.264,6.06272214838737e-72
"ZMYND11",2.7575171129941e-76,-0.627137736257541,0.239,0.407,7.09012800093044e-72
"NT5C",2.8671367354255e-76,-0.536155735434599,0.449,0.631,7.37198197412605e-72
"PLS3",2.96701400735913e-76,1.49913619459762,0.484,0.362,7.6287864157218e-72
"UBE2J1",3.82552403119829e-76,-0.551039635385827,0.381,0.559,9.83618738901704e-72
"PAGE2",4.23889112509082e-76,8.59737650612179,0.101,0.002,1.08990368608335e-71
"TRPM8",4.34744454116476e-76,5.07862663245369,0.1,0.001,1.11781494042428e-71
"DRAIC",4.48480086464539e-76,2.56909677794522,0.178,0.051,1.15313199831762e-71
"RP1-28O10.1",4.60009719952859e-76,2.2700276559025,0.163,0.038,1.18277699194279e-71
